time,open,high,low,close
2024-04-16T06:00:00+08:00,2382.416,2392.16,2379.183,2383.76
2024-04-16T10:00:00+08:00,2383.606,2389.35,2379.385,2386.213
2024-04-16T14:00:00+08:00,2386.6,2388.15,2362.844,2372.28
2024-04-16T18:00:00+08:00,2372.185,2379.261,2365.128,2366.181
2024-04-16T22:00:00+08:00,2366.23,2398.22,2363.435,2384.651
2024-04-17T02:00:00+08:00,2384.651,2396.38,2378.275,2382.616
2024-04-17T06:00:00+08:00,2382.111,2386.95,2380.615,2384.6
2024-04-17T10:00:00+08:00,2384.61,2386.2,2373.9,2377.541
2024-04-17T14:00:00+08:00,2377.535,2394.32,2372.4,2392.12
2024-04-17T18:00:00+08:00,2392.09,2395.11,2378.1,2393.25
2024-04-17T22:00:00+08:00,2393.28,2395.54,2360.86,2372.096
2024-04-18T02:00:00+08:00,2371.56,2379.1,2354.31,2360.395
2024-04-18T06:00:00+08:00,2361.271,2372.08,2360.64,2367.221
2024-04-18T10:00:00+08:00,2367.153,2377.12,2366.4,2376.711
2024-04-18T14:00:00+08:00,2376.74,2380.96,2374.7,2379.561
2024-04-18T18:00:00+08:00,2379.425,2392.801,2375.295,2379.576
2024-04-18T22:00:00+08:00,2379.545,2389.31,2369.2,2384.771
2024-04-19T02:00:00+08:00,2384.771,2385.12,2376.5,2379.036
2024-04-19T06:00:00+08:00,2378.641,2417.889,2373.4,2409.255
2024-04-19T10:00:00+08:00,2409.31,2414.84,2379.195,2381.29
2024-04-19T14:00:00+08:00,2381.291,2393.89,2377.875,2381.03
2024-04-19T18:00:00+08:00,2381.02,2386.81,2372.7,2378.553
2024-04-19T22:00:00+08:00,2378.575,2401.93,2378.3,2393.515
2024-04-20T02:00:00+08:00,2393.561,2398.21,2386.2,2390.295
2024-04-22T06:00:00+08:00,2391.77,2391.77,2375.6,2378.03
2024-04-22T10:00:00+08:00,2378.06,2378.1,2360.751,2365.425
2024-04-22T14:00:00+08:00,2365.481,2366.99,2351.265,2361.26
2024-04-22T18:00:00+08:00,2361.105,2361.44,2330.965,2338.46
2024-04-22T22:00:00+08:00,2338.501,2343.771,2328.7,2329.953
2024-04-23T02:00:00+08:00,2329.991,2332,2324.555,2326.385
2024-04-23T06:00:00+08:00,2327.871,2334.43,2295.408,2298.791
2024-04-23T10:00:00+08:00,2298.38,2314.84,2298.1,2308.232
2024-04-23T14:00:00+08:00,2308.33,2311.23,2291.265,2295.555
2024-04-23T18:00:00+08:00,2295.602,2330.761,2295.1,2329.53
2024-04-23T22:00:00+08:00,2329.584,2332.09,2314.345,2326.195
2024-04-24T02:00:00+08:00,2326.251,2329.711,2321,2321.535
2024-04-24T06:00:00+08:00,2322.271,2324.351,2315.94,2318.242
2024-04-24T10:00:00+08:00,2318.185,2330.081,2315.6,2328.733
2024-04-24T14:00:00+08:00,2328.82,2331.291,2311.635,2315.022
2024-04-24T18:00:00+08:00,2314.99,2326.04,2311.8,2321.29
2024-04-24T22:00:00+08:00,2321.211,2337.31,2316.6,2324.6
2024-04-25T02:00:00+08:00,2324.42,2325.05,2313.4,2315.715
2024-04-25T06:00:00+08:00,2314.711,2320.72,2314.565,2319.182
2024-04-25T10:00:00+08:00,2319.133,2322.06,2304.898,2319.453
2024-04-25T14:00:00+08:00,2319.453,2328.88,2317.665,2324.93
2024-04-25T18:00:00+08:00,2324.873,2334.7,2312.73,2318.765
2024-04-25T22:00:00+08:00,2318.853,2344.89,2316.865,2332.095
2024-04-26T02:00:00+08:00,2332.131,2336.46,2330.4,2331.735
2024-04-26T06:00:00+08:00,2332.471,2334.27,2326,2332.11
2024-04-26T10:00:00+08:00,2332.101,2338.57,2331.053,2337.8
2024-04-26T14:00:00+08:00,2337.82,2352.55,2337.285,2349.35
2024-04-26T18:00:00+08:00,2349.215,2351.62,2336.7,2341.32
2024-04-26T22:00:00+08:00,2341.315,2345.33,2328.605,2338.451
2024-04-27T02:00:00+08:00,2338.55,2341.43,2335.81,2337.245
2024-04-29T06:00:00+08:00,2335.437,2337.91,2319.857,2331.08
2024-04-29T10:00:00+08:00,2330.95,2336.55,2323.5,2330.385
2024-04-29T14:00:00+08:00,2330.431,2344.34,2327.2,2343.161
2024-04-29T18:00:00+08:00,2343.181,2344.13,2325.455,2334.021
2024-04-29T22:00:00+08:00,2333.955,2346.76,2332.3,2342.19
2024-04-30T02:00:00+08:00,2342.151,2343.84,2332.8,2335.085
2024-04-30T06:00:00+08:00,2335.402,2336.29,2331.4,2334.02
2024-04-30T10:00:00+08:00,2333.937,2334.49,2321.3,2323.001
2024-04-30T14:00:00+08:00,2322.91,2323.511,2310.5,2314.83
2024-04-30T18:00:00+08:00,2314.822,2317.99,2302.6,2307.74
2024-04-30T22:00:00+08:00,2307.43,2310.75,2291.3,2295.905
2024-05-01T02:00:00+08:00,2295.911,2297.55,2284.8,2285.395
2024-05-01T06:00:00+08:00,2285.811,2293.262,2285.575,2287.96
2024-05-01T10:00:00+08:00,2287.875,2288.68,2281.3,2287.351
2024-05-01T14:00:00+08:00,2287.52,2293.122,2283.1,2291.93
2024-05-01T18:00:00+08:00,2291.851,2303.51,2288.7,2302.942
2024-05-01T22:00:00+08:00,2302.97,2310.5,2297.325,2299.445
2024-05-02T02:00:00+08:00,2299.38,2328.29,2295.17,2318.315
2024-05-02T06:00:00+08:00,2319.742,2326.45,2317.89,2324.19
2024-05-02T10:00:00+08:00,2324.09,2325.59,2312.878,2314.925
2024-05-02T14:00:00+08:00,2314.922,2319.12,2298.4,2301.832
2024-05-02T18:00:00+08:00,2301.755,2304.49,2285.358,2291.54
