time,open,high,low,close,Basis,Upper,Lower,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-06-07T02:30:00+08:00,21674,21696,21672,21678,21626.2,21732.786303059383,21519.613696940618,62.31351778535976,61.69956659065174,,,,
2025-06-07T03:00:00+08:00,21677,21684,21670,21673,21631.6,21736.160795713673,21527.039204286324,60.78284287100848,62.716474864275376,,,,
2025-06-07T03:30:00+08:00,21673,21680,21658,21660,21636.5,21736.64689211401,21536.35310788599,56.87126807693004,62.507064393649735,,,,
2025-06-07T04:00:00+08:00,21661,21673,21655,21667,21641.6,21736.93603725914,21546.263962740857,58.42281558177325,62.144360377683064,,,,
2025-06-07T04:30:00+08:00,21666,21672,21655,21661,21647.2,21732.77943678194,21561.62056321806,56.54509394020651,61.20017656094888,,,,
2025-06-09T08:45:00+08:00,21666,21788,21656,21709,21655.2,21732.03124364451,21578.368756355492,65.96844197374213,61.41669308329335,,,,
2025-06-09T09:15:00+08:00,21709,21740,21626,21650,21660.1,21720.78245216182,21599.417547838177,51.25542561999423,60.408506413803046,,,,
2025-06-09T09:45:00+08:00,21650,21666,21636,21656,21665,21703.791751699973,21626.208248300027,52.41766389355848,59.483336763853046,,,,
2025-06-09T10:15:00+08:00,21657,21715,21630,21711,21669.75,21706.594945378605,21632.905054621395,61.48356700218955,59.124778585149556,,,,
2025-06-09T10:45:00+08:00,21711,21728,21700,21716,21673.65,21712.674479494897,21634.625520505106,62.18887197359803,58.87856319154427,,,,
2025-06-09T11:15:00+08:00,21715,21721,21663,21713,21675.1,21717.558921326723,21632.641078673274,61.46164331314125,59.24057226766475,,,,
2025-06-09T11:45:00+08:00,21713,21737,21706,21718,21678.15,21723.626477432368,21632.673522567635,62.253896270494785,59.58025081558018,,,,
2025-06-09T12:15:00+08:00,21718,21725,21700,21712,21680,21727.76609676229,21632.23390323771,60.64282038288475,59.598936266693066,,,,
2025-06-09T12:45:00+08:00,21712,21720,21693,21712,21681.85,21731.526050570435,21632.17394942956,60.64282038288475,59.51790636198327,,,,
2025-06-09T13:15:00+08:00,21711,21728,21700,21725,21683.95,21737.07428822882,21630.82571177118,63.04592804854911,59.57022138078251,,,,
2025-06-09T15:00:00+08:00,21742,21753,21725,21740,21686.95,21745.357105730953,21628.54289426905,65.65198272249724,59.91801708446028,,,,
2025-06-09T15:30:00+08:00,21739,21776,21739,21770,21693.2,21758.641882612486,21627.758117387515,70.1812263332346,60.86872838848203,,,,
2025-06-09T16:00:00+08:00,21767,21774,21746,21749,21698.1,21764.832001319348,21631.36799868065,63.83566404505182,61.255360421573364,,,,
2025-06-09T16:30:00+08:00,21748,21768,21743,21762,21702.85,21773.462392680984,21632.237607319013,65.89164315526878,61.92297107979209,,,,
2025-06-09T17:00:00+08:00,21762,21768,21753,21768,21707.5,21782.289036630347,21632.710963369653,66.82896724182588,61.98443717036951,,,,
2025-06-09T17:30:00+08:00,21768,21779,21758,21761,21711.65,21788.610444382874,21634.68955561713,64.59856435446451,62.93751850854595,,,,
2025-06-09T18:00:00+08:00,21761,21782,21759,21770,21716.5,21795.309897855535,21637.690102144465,66.16224913883494,63.91927459749427,,,,
2025-06-09T18:30:00+08:00,21770,21781,21763,21768,21721.9,21799.271571004192,21644.52842899581,65.47018858296539,64.20403328183541,,,,
